,last_scraped,name,description,neighborhood_overview,picture_url,host_name,host_since,host_about,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,property_type,room_type,bathrooms_text,amenities,calendar_updated,has_availability,calendar_last_scraped,last_review,license,instant_bookable,id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
9746,18/09/2024,Peaceful room with own balcony,"- Furnished room with bed, wardrobe, height-adjustable laptop table<br />- Big room with own balcony in Sunrise direction<br />- furnished and spacious Kitchen with a small balcony to south<br />- Bathroom with shower, bathtub and with window<br />- DSL with 250mbps, minimum speed guaranteed 100mbps<br />- S-Bahn Baumschulweg, 25 minutes to BER Airport, 20 Minutes to central train station (HBF)<br />- small forest and Treptow canal, and Berliner Mauerweg within 1 km distance<br />- S-bahn S8, S9, S45,S46, S47, S85,","You live in the Wielandstra‚àö√ºe in Berlin-Charlottenburg in one of the most beautiful historic buildings and one of the most beautiful neighborhoods of Berlin. A lot of green spaces and old buildings, prestigious art galleries and bookstores, traditional pubs, charming cafes and classy boutiques invite you to linger. Neither Kantstra‚àö√ºe nor Ku`damm are far away. And because the Savignyplatz S-Bahn station is within walking distance only, the main train station or the district Mitte feel like next door.",https://a0.muscache.com/pictures/miso/Hosting-776018009375906773/original/b92eadd7-c9d9-47f1-99fb-2d330c4d67b0.png,Raki,07/07/2014,"I am from India, living in Germany.
I like ayurvedic cooking and yoga. Glad to share my cultural experiences/ideas/ foods  with my guests.
",within a day,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Dedicated workspace"", ""Exterior security cameras on property"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Carbon monoxide alarm""]",20/05/2019,t,18/09/2024,01/01/2024,39/7/45/923807-12,t,7.76e+17,1.0,0.98,1.0,2.0,1.0,1.0,1.0,1.0,40.0,92.0,365.0,4.9,60,365,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
10072,18/09/2024,Studio Apartment Mall of Berlin!,From this centrally located accommodation you are in no time at all important places.,"Kreuzberg 36 is a super lively and multicultural neighborhood with lots of bars and cafes. Many cultural places are located near by as well. We live 5 min walk away from the Markthalle. We have a fantastic pizzeria next door. We are also very well connected to all the other areas of Berlin by bus, subway and train. 10min to U-bahn Kottbusser Tor or Hasenheide, 10min walk to Ostbahnhof. Many busses in 5 min walk.",https://a0.muscache.com/pictures/58390f19-c170-495a-950b-8a8d6d0b529a.jpg,Jose,28/08/2019,"Mein Name ist Jos‚àö¬© Maria,

Ich liebe es die mit meiner Familie zu bereisen.

Viele Gr‚àö¬∫‚àö√ºe 
Jos‚àö¬© Maria",within a day,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Dedicated workspace"", ""First aid kit"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Outdoor dining area"", ""Paid parking on premises"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/01/2024,"First name and Last name: Jos‚àö¬© Maria Abaga Eyi Mba <br/> Contact address: Else-Lasker-Sch‚àö¬∫ler-Stra‚àö√ºe , 10783, Berlin, Berlin <br/>Listing address: Wohnung , Wilhelmstr. 93-96, 10117 Berlin, Berlin, Berlin",f,8.42e+17,1.0,0.64,1.0,2.0,4.0,1.0,1.0,1.0,50.0,92.0,365.0,4.9,59,364,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
10332,18/09/2024,Shared Room,..,"Novalisstra‚àö√ºe is located in the lively Mitte district of Berlin, which is known for its cultural diversity and historical significance. In the immediate vicinity of the apartment you will find numerous restaurants, bars and cafes that have something to offer for all tastes. <br /><br />Cultural highlights such as the Museum of Natural History, the Berliner Ensemble Theater or the Galerie Berlin-Klondyke are also within walking distance. Bernauer Stra‚àö√ºe, an important place in connection with the Berlin Wall and the Cold War, is also nearby and offers an impressive insight into the history of the city. <br /><br />For shopping enthusiasts, there are countless shopping opportunities in the nearby Friedrichstra‚àö√ºe. Families can look forward to attractions such as the Berlin Zoo, SEA LIFE Berlin or the LEGOLAND Discovery Centre. The excellent public transport links make it easy for you to explore other parts of the city. Experience Berlin at its best and be inspired by the vibrant atmosphere",https://a0.muscache.com/pictures/miso/Hosting-873736828980312115/original/45611f92-cc81-4d94-aa6f-3d2a49d45669.jpeg,Renting,30/12/2015,"We rent an apartaments in Berlin for tourists and we do everything to make their stay comfortable.
",a few days or more,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Wifi"", ""Dedicated workspace"", ""Washer"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/01/2024,04/Z/AZ/013446-23,f,8.74e+17,1.0,0.37,1.8,2.6,1.0,1.0,1.0,1.0,17.0,92.0,180.0,0.0,0,240,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
10333,18/09/2024,Shared Room,‚àÜ‚àû‚àÜ‚àû‚àÜ‚àû,"Novalisstra‚àö√ºe is located in the lively Mitte district of Berlin, which is known for its cultural diversity and historical significance. In the immediate vicinity of the apartment you will find numerous restaurants, bars and cafes that have something to offer for all tastes. <br /><br />Cultural highlights such as the Museum of Natural History, the Berliner Ensemble Theater or the Galerie Berlin-Klondyke are also within walking distance. Bernauer Stra‚àö√ºe, an important place in connection with the Berlin Wall and the Cold War, is also nearby and offers an impressive insight into the history of the city. <br /><br />For shopping enthusiasts, there are countless shopping opportunities in the nearby Friedrichstra‚àö√ºe. Families can look forward to attractions such as the Berlin Zoo, SEA LIFE Berlin or the LEGOLAND Discovery Centre. The excellent public transport links make it easy for you to explore other parts of the city. Experience Berlin at its best and be inspired by the vibrant atmosphere",https://a0.muscache.com/pictures/miso/Hosting-873736828980312115/original/45611f92-cc81-4d94-aa6f-3d2a49d45669.jpeg,Renting,30/12/2015,"We rent an apartaments in Berlin for tourists and we do everything to make their stay comfortable.
",a few days or more,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Wifi"", ""Dedicated workspace"", ""Washer"", ""Kitchen""]",20/05/2019,t,18/09/2024,04/07/2023,04/Z/AZ/013446-23,f,8.74e+17,1.0,0.37,1.8,2.6,1.0,1.0,1.0,1.0,17.0,92.0,180.0,0.0,0,240,1.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.8,0.07
10335,18/09/2024,Shared Room,--,"Very conveniently located, you are close to Charlottenburg Castle, Kurf‚àö¬∫rstendamm (""Ku-Damm""), KaDeWe (the largest department store on the European continent), Olympic Stadium, Theater des Westens. Other important attractions of the capital such as Alexanderplatz, Brandenburger Tor, Reichstag, Friedrichstrasse and Potsdamer Platz, Technical University and Zoological Garden can be reached within 20 minutes.<br />Just around the corner is a bakery/cafe where our guests can have a cozy breakfast.",https://a0.muscache.com/pictures/miso/Hosting-873757998419786578/original/ef671c50-7ae4-4274-b343-092433f10112.jpeg,Renting,30/12/2015,"We rent an apartaments in Berlin for tourists and we do everything to make their stay comfortable.
",a few days or more,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Wifi"", ""Dedicated workspace"", ""Washer"", ""Kitchen""]",20/05/2019,t,18/09/2024,24/08/2023,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstra‚àö√ºe 3a, 10823, Berlin, Germany <br/>Listing address: Sch‚àö‚àÇnhauser Allee 85, 10439, Berlin, Germany",f,8.74e+17,1.0,0.37,1.8,2.6,1.0,1.0,1.0,1.0,17.0,92.0,180.0,4.9,59,364,1.0,0.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.08
10567,18/09/2024,Betten f‚àö¬∫r Handwerker Monteure,Around the door¬¨‚Ä†is the most interesting. Just open the door!,"Welcome to the vibrant neighborhood of Berlin Kreuzberg, just a stone's throw away from the iconic Kottbusser Tor! This dynamic area is a melting pot of cultures, creativity, and history, offering a unique experience for young and adventurous travelers like yourself. For the spirited traveler seeking an authentic Berlin experience, Kreuzberg is the perfect place !<br /><br />Exploring the Streets:<br />Immerse yourself in the eclectic energy of Kreuzberg's streets, adorned with colorful street art and bustling with the lively hum of diverse communities. From quirky boutiques to vintage stores, the neighborhood boasts a unique blend of shopping experiences. Stroll down Oranienstra‚àö√ºe, where the fusion of street art and alternative boutiques creates a visual feast. Dive into G‚àö‚àÇrlitzer Park, a local hangout, for a relaxing afternoon amidst the greenery. Keep in mind that while the park is lively, it's also a known spot for diverse gatherings.<br /><br />Culinary Delights:<br />For the food",https://a0.muscache.com/pictures/hosting/Hosting-909753634826797120/original/5d9a2381-fcb9-4304-8fdb-daa0f19e6f2b.jpeg,Anna,02/11/2021,"We‚Äö√Ñ√¥re Blueground, a global proptech company with several thousand move-in-ready apartments in a growing number of major cities around the world. With flexible terms and homes in vibrant, centrally based neighborhoods, you‚Äö√Ñ√¥ll feel at home and free to roam for as long as you want ‚Äö√Ñ√Æ a month, a year, or longer. 

Each apartment is thoughtfully designed with exclusive furnishings, fully equipped kitchens, and incredible amenities ‚Äö√Ñ√¨ making every day a five-star experience. From day one, you‚Äö√Ñ√¥ll enjoy high-speed Wi-Fi, premium linens, and smart home entertainment. Plus, access to pools, gyms, and outdoor spaces in select buildings.

Why stress over your apartment? We provide a hassle-free alternative ‚Äö√Ñ√Æ a consistent, quality guest experience that starts even before you arrive. Because we let you book our most up-to-date apartment listings online, confirm with a click, pay securely, and check in easily. 

During your stay
Upon arrival, you‚Äö√Ñ√¥ll either be greeted personally by a Blueground team member or given self-check-in instructions. The entire apartment is yours! You‚Äö√Ñ√¥ll enjoy reliable support via email, phone, and our Guest App, where you can request everything from a home cleaning to extra towels. 

We‚Äö√Ñ√¥ll share all details upon confirmation of your stay.",within a few hours,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in hostel,Shared room,2 shared baths,"[""Baking sheet"", ""Dining table"", ""Dedicated workspace"", ""Body soap"", ""Clothing storage: wardrobe and dresser"", ""Cooking basics"", ""Single oven"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Electric stove"", ""Hot water kettle"", ""First aid kit"", ""Laundromat nearby"", ""Kitchen"", ""Freezer"", ""Keypad"", ""Bed linens"", ""Dishes and silverware"", ""TV"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Self check-in"", ""Refrigerator"", ""Microwave"", ""Paid street parking off premises"", ""Paid parking on premises"", ""Central heating"", ""Wifi"", ""Mini fridge""]",20/05/2019,t,18/09/2024,17/07/2024,"Legal entity name and Legal form: Sweet Dream‚Äö√Ñ√¥s GmbH  <br/>Legal representatives or Trade register number: HRB 160942 ‚Äì√≠  <br/> Entity address: Goebenstr 5, 10783, Berlin , Deutschland  <br/>Listing address: Goebenstr 5, 10783, Berlin , Deutschland ",f,9.1e+17,1.0,0.77,6.0,6.0,2.7,1.1,1.0,1.7,30.0,1.0,365.0,22.0,52,262,18.0,14.0,0.0,4.56,4.78,4.8,4.9,4.89,4.67,4.61,1.4
10670,18/09/2024,Quiet and central room,"The room is located in the most central location in Berlin. Despite being so central it is really quite, you don't realize living in the middle of the city.<br />Ideal for a person that wants to spend time visiting the city and then have a good sleep when coming back home.<br />The bed is located in the livingroom of the apartment connected to my bedroom and to the bathroom.","Welcome to the smartest neighborhood in Berlin ;-) <br /><br />As a center for science, film and television, Berlin Adlershof not only boasts bright and interesting minds. The proximity to the Berlin airport and the good public transport connections to the Berlin city center make this neighborhood a quiet starting point to explore the lively Berlin.<br /><br />The apartment is located in a quiet side street of the historic center of Adlershof. Supermarket, restaurants & cafes, cinema, market place and stores are within walking distance.<br /><br />Public transport is in 2 min walking distance. Good connections to the Berlin city center and the airport.",https://a0.muscache.com/pictures/miso/Hosting-921542180882072377/original/54c42f9d-cc26-42e5-901d-61117fbdd84e.jpeg,Selene,24/10/2014,"Hi! My name is Doris and I am 35 years old.Proffesionally,I am a family physician for 4 years now.Besides,I consider myself a world‚Äö√Ñ√¥s citizen,eager traveler, language lerner ,classical music fanatic and rapacious reader",within a day,f,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Dedicated workspace"", ""Host greets you"", ""First aid kit"", ""Exterior security cameras on property"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/01/2024,"First name and Last name: Tim P‚àö‚àÇhland <br/> Contact address: 26 Brandenburgische Str., 10707, Berlin, Deutschland <br/>Listing address: 26 Brandenburgische Str., 10707, Berlin, Deutschland",f,9.22e+17,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,92.0,100.0,4.9,60,91,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
10807,18/09/2024,Shared Room in Spandau,"This place is great, and it's full of style.","The best of both worlds, located in the southeast of Berlin, directly at the market place in the center of Adlershof, with various shopping possibilities and restaurants. At the same time, only a few minutes away from our apartment building is the ""Silicon Valley of Berlin"", the largest science and technology park Adlershof and Berlin's most important media location. Many popular talk, quiz and casting shows also take place here. The Adlershof S-Bahn station also gives you a direct connection to Berlin-Mitte, Alexanderplatz. The airport BER is in the immediate surroundings and can be reached by train in 35 minutes. The Tram is right outside the door and the S-Bahn Adlershof is only 500 meters away.",https://a0.muscache.com/pictures/miso/Hosting-933185093035420260/original/3dd0bcdb-68a3-457a-8fdb-8db53a1653d9.jpeg,Renting,30/12/2015,"We rent an apartaments in Berlin for tourists and we do everything to make their stay comfortable.
",a few days or more,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Wifi"", ""Dedicated workspace"", ""Washer"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/01/2024,07/Z/RA/015726-23,f,9.33e+17,1.0,0.37,1.8,2.6,1.0,1.0,1.0,1.0,13.0,92.0,180.0,0.0,0,231,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
10808,18/09/2024,Shared Room in Spandau,"This place is great, and it's full of style.","The best of both worlds, located in the southeast of Berlin, directly at the market place in the center of Adlershof, with various shopping possibilities and restaurants. At the same time, only a few minutes away from our apartment building is the ""Silicon Valley of Berlin"", the largest science and technology park Adlershof and Berlin's most important media location. Many popular talk, quiz and casting shows also take place here. The Adlershof S-Bahn station also gives you a direct connection to Berlin-Mitte, Alexanderplatz. The airport BER is in the immediate surroundings and can be reached by train in 35 minutes. The Tram is right outside the door and the S-Bahn Adlershof is only 500 meters away.",https://a0.muscache.com/pictures/miso/Hosting-933191702879463679/original/9c85cd85-4653-440b-be46-9f8a952d2bc9.jpeg,Renting,30/12/2015,"We rent an apartaments in Berlin for tourists and we do everything to make their stay comfortable.
",a few days or more,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Wifi"", ""Dedicated workspace"", ""Washer"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/01/2024,07/Z/RA/015726-23,f,9.33e+17,1.0,0.37,1.8,2.6,1.0,1.0,1.0,1.0,13.0,92.0,180.0,0.0,0,231,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
10810,18/09/2024,Shared Room in Spandau,"This place is great, and it's full of style.","The best of both worlds, located in the southeast of Berlin, directly at the market place in the center of Adlershof, with various shopping possibilities and restaurants. At the same time, only a few minutes away from our apartment building is the ""Silicon Valley of Berlin"", the largest science and technology park Adlershof and Berlin's most important media location. Many popular talk, quiz and casting shows also take place here. The Adlershof S-Bahn station also gives you a direct connection to Berlin-Mitte, Alexanderplatz. The airport BER is in the immediate surroundings and can be reached by train in 35 minutes. The Tram is right outside the door and the S-Bahn Adlershof is only 500 meters away.",https://a0.muscache.com/pictures/miso/Hosting-933201157024444546/original/0a3ea6aa-b3ed-4a5f-b3ba-b097b6e4a2b5.jpeg,Renting,30/12/2015,"We rent an apartaments in Berlin for tourists and we do everything to make their stay comfortable.
",a few days or more,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Wifi"", ""Dedicated workspace"", ""Washer"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/01/2024,07/Z/RA/015619-23,f,9.33e+17,1.0,0.37,1.8,2.6,1.0,1.0,1.0,1.0,13.0,92.0,180.0,0.0,0,231,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
